,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
spinacia oleracea,TYQZWSFEJJSSQR,171.43,1,171.43,138.16,0,spinacia oleracea,1,{'TYQZWSFEJJSSQR-YUHMVAQCSA-N'}
spinacia oleracea,OTIYLZVFQIMLQH,171.43,1,171.43,302.4,0,spinacia oleracea,1,{'OTIYLZVFQIMLQH-FRGMPSNRSA-N'}
spinacia oleracea,QXJSYJRWEUENRT,169.35999,1,169.35999,216.27,0,spinacia oleracea,1,{'QXJSYJRWEUENRT-PSAUJTBTSA-N'}
spinacia oleracea,HFRZSVYKDDZRQY,169.35999,1,169.35999,208.3,0,spinacia oleracea,1,{'HFRZSVYKDDZRQY-AATRIKPKSA-N'}
spinacia oleracea,MVMSCBBUIHUTGJ,168.10626569999997,18,9.339236983333333,603.3,0,spinacia oleracea,1,"{'MVMSCBBUIHUTGJ-JGQUBWHWSA-L', 'MVMSCBBUIHUTGJ-HVMPVDAASA-L', 'MVMSCBBUIHUTGJ-JGQUBWHWSA-N', 'MVMSCBBUIHUTGJ-GDJBGNAASA-N', 'MVMSCBBUIHUTGJ-GDJBGNAASA-L'}"
spinacia oleracea,ZMTPZDVBGYNPLZ,163.85228,2,81.92614,606.677,0,spinacia oleracea,1,{'ZMTPZDVBGYNPLZ-YGOWEZGDSA-M'}
spinacia oleracea,UGAGPNKCDRTDHP,160.28666270000002,6,26.714443783333333,271.42,0,spinacia oleracea,1,"{'UGAGPNKCDRTDHP-UHFFFAOYSA-M', 'UGAGPNKCDRTDHP-UHFFFAOYSA-N'}"
spinacia oleracea,OFBHPPMPBOJXRT,159.06611,4,39.766527499999995,459.26,0,spinacia oleracea,1,"{'OFBHPPMPBOJXRT-DPXQIYNJSA-J', 'OFBHPPMPBOJXRT-VWJPMABRSA-N'}"
spinacia oleracea,DRAVOWXCEBXPTN,158.966,1,158.966,151.13,0,spinacia oleracea,1,{'DRAVOWXCEBXPTN-UHFFFAOYSA-N'}
spinacia oleracea,AERBNCYCJBRYDG,158.592919,3,52.86430633333333,318.5,1,spinacia oleracea,1,"{'AERBNCYCJBRYDG-KSZLIROESA-N', 'AERBNCYCJBRYDG-KSZLIROESA-O'}"
spinacia oleracea,UYTPUPDQBNUYGX,157.71664655,5,31.54332931,151.13,1,spinacia oleracea,1,{'UYTPUPDQBNUYGX-UHFFFAOYSA-N'}
spinacia oleracea,RPSBVJXBTXEJJG,156.19202,1,156.19202,673.6,0,spinacia oleracea,1,{'RPSBVJXBTXEJJG-ZOUTUVATSA-M'}
