,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
lactuca sativa,AFVFQIVMOAPDHO,211.89196,4,52.972989999999996,95.1,0,lactuca sativa,1,{'AFVFQIVMOAPDHO-UHFFFAOYSA-M'}
lactuca sativa,NNICRUQPODTGRU,209.256524,3,69.75217466666666,133.15,0,lactuca sativa,1,{'NNICRUQPODTGRU-QMMMGPOBSA-N'}
lactuca sativa,GACDQMDRPRGCTN,208.52023849999998,26,8.020009173076923,503.24,0,lactuca sativa,1,"{'GACDQMDRPRGCTN-KQYNXXCUSA-N', 'GACDQMDRPRGCTN-KQYNXXCUSA-J'}"
lactuca sativa,BAWFJGJZGIEFAR,206.36774558499997,260,0.7937220984038463,662.4,1,lactuca sativa,1,"{'BAWFJGJZGIEFAR-NNYOXOHSSA-O', 'BAWFJGJZGIEFAR-NNYOXOHSSA-M'}"
lactuca sativa,HQLQCGJTTNRNTL,203.48756,3,67.82918666666666,626.9,0,lactuca sativa,1,{'HQLQCGJTTNRNTL-XXRBRTKDSA-J'}
lactuca sativa,MWFMGBPGAXYFAR,195.414098,3,65.13803266666666,85.1,0,lactuca sativa,1,{'MWFMGBPGAXYFAR-UHFFFAOYSA-N'}
lactuca sativa,CWVRJTMFETXNAD,194.6347554,4,48.65868885,353.3,1,lactuca sativa,1,"{'CWVRJTMFETXNAD-JUHZACGLSA-M', 'CWVRJTMFETXNAD-JUHZACGLSA-N'}"
lactuca sativa,HOOOPXDSCKBLFG,192.574103,3,64.19136766666666,149.15,0,lactuca sativa,1,{'HOOOPXDSCKBLFG-MRVPVSSYSA-N'}
lactuca sativa,ZLIGRGHTISHYNH,191.93135650000002,3,63.977118833333336,174.2,0,lactuca sativa,1,{'ZLIGRGHTISHYNH-WUXMJOGZSA-N'}
lactuca sativa,SXFSQZDSUWACKX,191.026183,5,38.2052366,148.18,0,lactuca sativa,1,"{'SXFSQZDSUWACKX-UHFFFAOYSA-N', 'SXFSQZDSUWACKX-UHFFFAOYSA-M'}"
lactuca sativa,QMPHZIPNNJOWQI,190.4047354,4,47.60118385,336.29,0,lactuca sativa,1,"{'QMPHZIPNNJOWQI-GDDAOPKQSA-M', 'QMPHZIPNNJOWQI-GDDAOPKQSA-N'}"
lactuca sativa,MXFPFNSSZYNJGX,189.5872528,3,63.195750933333336,508.29,0,lactuca sativa,1,{'MXFPFNSSZYNJGX-HNNGNKQASA-K'}
lactuca sativa,LTQYPAVLAYVKTK,188.664637,5,37.7329274,184.11,0,lactuca sativa,1,"{'LTQYPAVLAYVKTK-YFKPBYRVSA-N', 'LTQYPAVLAYVKTK-UHFFFAOYSA-N'}"
