,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
daucus carota,GYJUUWJKEUIYPF,148.59702,1,148.59702,162.3,0,daucus carota,0,{'GYJUUWJKEUIYPF-GGWOSOGESA-N'}
daucus carota,VUJONJHZKSZFSA,148.597,1,148.597,262.4,0,daucus carota,0,{'VUJONJHZKSZFSA-UHFFFAOYSA-N'}
daucus carota,XXKFQTJOJZELMD,146.75494,2,73.37747,778.0,0,daucus carota,0,{'XXKFQTJOJZELMD-JICBSJGISA-N'}
daucus carota,GACSIVHAIFQKTC,144.631105,5,28.926221,198.13,0,daucus carota,0,"{'GACSIVHAIFQKTC-OWOJBTEDSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-N', 'GACSIVHAIFQKTC-OWOJBTEDSA-N'}"
daucus carota,KBVWPCXFPMMRFY,143.30696,1,143.30696,180.16,0,daucus carota,0,{'KBVWPCXFPMMRFY-UHFFFAOYSA-N'}
daucus carota,JGUNZIWGNMQSBM,139.959996,2,69.979998,312.4,0,daucus carota,0,"{'JGUNZIWGNMQSBM-UINYOVNOSA-M', 'JGUNZIWGNMQSBM-UINYOVNOSA-N'}"
daucus carota,AAAFZMYJJHWUPN,137.775971,2,68.8879855,306.06,0,daucus carota,0,{'AAAFZMYJJHWUPN-TXICZTDVSA-J'}
daucus carota,NKBSFRFTBUHMJF,136.2282683,2,68.11413415,189.1,0,daucus carota,0,{'NKBSFRFTBUHMJF-UHFFFAOYSA-M'}
daucus carota,AUKMHZZVLPQAOX,135.68233,1,135.68233,375.4,0,daucus carota,0,{'AUKMHZZVLPQAOX-CDNFTCFOSA-K'}
daucus carota,SXDXRJZUAJBNFL,134.822276,3,44.94075866666667,325.3,0,daucus carota,0,"{'SXDXRJZUAJBNFL-XKSSXDPKSA-N', 'SXDXRJZUAJBNFL-XKSSXDPKSA-M'}"
daucus carota,SZCBXWMUOPQSOX,133.25704814,6,22.20950802333333,600.9,0,daucus carota,0,"{'SZCBXWMUOPQSOX-WVJDLNGLSA-N', 'SZCBXWMUOPQSOX-NLNQYMAJSA-N'}"
