,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
olea europaea var. sylvestris,AERBNCYCJBRYDG,158.592919,3,52.86430633333333,318.5,1,olea europaea var. sylvestris,1,"{'AERBNCYCJBRYDG-KSZLIROESA-N', 'AERBNCYCJBRYDG-KSZLIROESA-O'}"
olea europaea var. sylvestris,UYTPUPDQBNUYGX,157.71664655,5,31.54332931,151.13,1,olea europaea var. sylvestris,1,{'UYTPUPDQBNUYGX-UHFFFAOYSA-N'}
olea europaea var. sylvestris,KDYAPQVYJXUQNY,154.244628,2,77.122314,937.2,1,olea europaea var. sylvestris,1,{'KDYAPQVYJXUQNY-NCUIXIJTSA-N'}
olea europaea var. sylvestris,DSOFJFHIQQEFSK,154.2445,2,77.12225,742.0,0,olea europaea var. sylvestris,1,{'DSOFJFHIQQEFSK-XVNCUXIASA-M'}
olea europaea var. sylvestris,ZRLAOEYZSKXGSL,154.2444,2,77.1222,747.0,0,olea europaea var. sylvestris,1,{'ZRLAOEYZSKXGSL-RZRNQMRLSA-N'}
olea europaea var. sylvestris,QUZHZFAQJATMCA,154.24426,2,77.12213,775.1,1,olea europaea var. sylvestris,0,{'QUZHZFAQJATMCA-QAZQWDDOSA-N'}
olea europaea var. sylvestris,ZKMZBAABQFUXFE,153.69064400000002,2,76.84532200000001,253.0,0,olea europaea var. sylvestris,0,{'ZKMZBAABQFUXFE-UHFFFAOYSA-N'}
olea europaea var. sylvestris,GDNIGMNXEKGFIP,152.03062699999998,2,76.01531349999999,271.24,0,olea europaea var. sylvestris,0,{'GDNIGMNXEKGFIP-UHFFFAOYSA-O'}
olea europaea var. sylvestris,XFNJVJPLKCPIBV,151.96368400000003,5,30.3927368,74.13,0,olea europaea var. sylvestris,0,"{'XFNJVJPLKCPIBV-UHFFFAOYSA-P', 'XFNJVJPLKCPIBV-UHFFFAOYSA-N'}"
olea europaea var. sylvestris,QVTORZSLDIMFQS,150.48095999999998,3,50.16032,209.17,0,olea europaea var. sylvestris,0,"{'QVTORZSLDIMFQS-NSCUHMNNSA-M', 'QVTORZSLDIMFQS-IHWYPQMZSA-M'}"
olea europaea var. sylvestris,LQUHZVLTTWMBTO,149.5764555,5,29.9152911,298.5,0,olea europaea var. sylvestris,0,"{'LQUHZVLTTWMBTO-UPHRSURJSA-N', 'LQUHZVLTTWMBTO-UPHRSURJSA-M'}"
olea europaea var. sylvestris,GYJUUWJKEUIYPF,148.59702,1,148.59702,162.3,0,olea europaea var. sylvestris,0,{'GYJUUWJKEUIYPF-GGWOSOGESA-N'}
olea europaea var. sylvestris,FIWQKOIUXFENIV,148.59702,1,148.59702,138.3,0,olea europaea var. sylvestris,0,{'FIWQKOIUXFENIV-UHFFFAOYSA-N'}
olea europaea var. sylvestris,VUJONJHZKSZFSA,148.597,1,148.597,262.4,0,olea europaea var. sylvestris,0,{'VUJONJHZKSZFSA-UHFFFAOYSA-N'}
olea europaea var. sylvestris,RRGUMJYEQDVBFP,148.59698,1,148.59698,110.2,0,olea europaea var. sylvestris,0,{'RRGUMJYEQDVBFP-UHFFFAOYSA-N'}
olea europaea var. sylvestris,XXKFQTJOJZELMD,146.75494,2,73.37747,778.0,0,olea europaea var. sylvestris,0,{'XXKFQTJOJZELMD-JICBSJGISA-N'}
olea europaea var. sylvestris,QEFRNWWLZKMPFJ,145.10924500000002,3,48.369748333333334,165.21,1,olea europaea var. sylvestris,0,"{'QEFRNWWLZKMPFJ-MFXDVPHUSA-N', 'QEFRNWWLZKMPFJ-ZXPFJRLXSA-N'}"
olea europaea var. sylvestris,RWKJTIHNYSIIHW,144.83,3,48.27666666666667,309.4,0,olea europaea var. sylvestris,0,"{'RWKJTIHNYSIIHW-MEBVTJQTSA-M', 'RWKJTIHNYSIIHW-MEBVTJQTSA-N'}"
