,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
prunus persica,DOUMFZQKYFQNTF,173.6794854,3,57.8931618,359.3,0,prunus persica,1,{'DOUMFZQKYFQNTF-WUTVXBCWSA-M'}
prunus persica,LLFIMDUWAVPJEJ,172.90954,3,57.63651333333333,464.7,0,prunus persica,1,"{'LLFIMDUWAVPJEJ-KKOXEEMUSA-N', 'LLFIMDUWAVPJEJ-ZIXOBUGNSA-N'}"
prunus persica,MVMSCBBUIHUTGJ,172.7338902,19,9.091257378947368,603.3,0,prunus persica,1,"{'MVMSCBBUIHUTGJ-JGQUBWHWSA-L', 'MVMSCBBUIHUTGJ-HVMPVDAASA-L', 'MVMSCBBUIHUTGJ-JGQUBWHWSA-N', 'MVMSCBBUIHUTGJ-GDJBGNAASA-N', 'MVMSCBBUIHUTGJ-GDJBGNAASA-L'}"
prunus persica,LUKZREJJLWEWQM,171.9092,2,85.9546,150.26,0,prunus persica,1,{'LUKZREJJLWEWQM-YRNVUSSQSA-N'}
prunus persica,TYQZWSFEJJSSQR,171.43,1,171.43,138.16,0,prunus persica,1,{'TYQZWSFEJJSSQR-YUHMVAQCSA-N'}
prunus persica,OTIYLZVFQIMLQH,171.43,1,171.43,302.4,0,prunus persica,1,{'OTIYLZVFQIMLQH-FRGMPSNRSA-N'}
prunus persica,HFRZSVYKDDZRQY,169.35999,1,169.35999,208.3,0,prunus persica,1,{'HFRZSVYKDDZRQY-AATRIKPKSA-N'}
prunus persica,QXJSYJRWEUENRT,169.35999,1,169.35999,216.27,0,prunus persica,1,{'QXJSYJRWEUENRT-PSAUJTBTSA-N'}
prunus persica,WHTCPDAXWFLDIH,165.4449655,17,9.732056794117646,427.2,0,prunus persica,1,"{'WHTCPDAXWFLDIH-KQYNXXCUSA-N', 'WHTCPDAXWFLDIH-KQYNXXCUSA-J'}"
prunus persica,ZMTPZDVBGYNPLZ,163.85228,2,81.92614,606.677,0,prunus persica,1,{'ZMTPZDVBGYNPLZ-YGOWEZGDSA-M'}
prunus persica,UGAGPNKCDRTDHP,160.28666270000002,6,26.714443783333333,271.42,0,prunus persica,1,"{'UGAGPNKCDRTDHP-UHFFFAOYSA-M', 'UGAGPNKCDRTDHP-UHFFFAOYSA-N'}"
prunus persica,IDBRDXGJPFCEFF,159.63189970000002,4,39.907974925,196.18,0,prunus persica,1,"{'IDBRDXGJPFCEFF-QMMMGPOBSA-M', 'IDBRDXGJPFCEFF-QMMMGPOBSA-N'}"
prunus persica,OFBHPPMPBOJXRT,159.06611,4,39.766527499999995,459.26,0,prunus persica,1,"{'OFBHPPMPBOJXRT-DPXQIYNJSA-J', 'OFBHPPMPBOJXRT-VWJPMABRSA-N'}"
prunus persica,DRAVOWXCEBXPTN,158.966,1,158.966,151.13,0,prunus persica,1,{'DRAVOWXCEBXPTN-UHFFFAOYSA-N'}
prunus persica,AERBNCYCJBRYDG,158.592919,3,52.86430633333333,318.5,1,prunus persica,1,"{'AERBNCYCJBRYDG-KSZLIROESA-N', 'AERBNCYCJBRYDG-KSZLIROESA-O'}"
prunus persica,YCIMNLLNPGFGHC,158.194234,4,39.5485585,110.11,0,prunus persica,1,{'YCIMNLLNPGFGHC-UHFFFAOYSA-N'}
prunus persica,UYTPUPDQBNUYGX,157.71664655,5,31.54332931,151.13,0,prunus persica,1,{'UYTPUPDQBNUYGX-UHFFFAOYSA-N'}
prunus persica,KDYAPQVYJXUQNY,154.244628,2,77.122314,937.2,1,prunus persica,1,{'KDYAPQVYJXUQNY-NCUIXIJTSA-N'}
prunus persica,DSOFJFHIQQEFSK,154.2445,2,77.12225,742.0,0,prunus persica,1,{'DSOFJFHIQQEFSK-XVNCUXIASA-M'}
prunus persica,ZRLAOEYZSKXGSL,154.2444,2,77.1222,747.0,1,prunus persica,1,{'ZRLAOEYZSKXGSL-RZRNQMRLSA-N'}
prunus persica,QUZHZFAQJATMCA,154.24426,2,77.12213,775.1,1,prunus persica,0,{'QUZHZFAQJATMCA-QAZQWDDOSA-N'}
prunus persica,ZKMZBAABQFUXFE,153.69064400000002,2,76.84532200000001,253.0,0,prunus persica,0,{'ZKMZBAABQFUXFE-UHFFFAOYSA-N'}
prunus persica,GDNIGMNXEKGFIP,152.03062699999998,2,76.01531349999999,271.24,0,prunus persica,0,{'GDNIGMNXEKGFIP-UHFFFAOYSA-O'}
