,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
solanum tuberosum,OFBHPPMPBOJXRT,159.06611,4,39.766527499999995,459.26,0,solanum tuberosum,1,"{'OFBHPPMPBOJXRT-DPXQIYNJSA-J', 'OFBHPPMPBOJXRT-VWJPMABRSA-N'}"
solanum tuberosum,DRAVOWXCEBXPTN,158.966,1,158.966,151.13,0,solanum tuberosum,1,{'DRAVOWXCEBXPTN-UHFFFAOYSA-N'}
solanum tuberosum,AERBNCYCJBRYDG,158.592919,3,52.86430633333333,318.5,0,solanum tuberosum,1,"{'AERBNCYCJBRYDG-KSZLIROESA-N', 'AERBNCYCJBRYDG-KSZLIROESA-O'}"
solanum tuberosum,UYTPUPDQBNUYGX,157.71664655,5,31.54332931,151.13,1,solanum tuberosum,1,{'UYTPUPDQBNUYGX-UHFFFAOYSA-N'}
solanum tuberosum,KDYAPQVYJXUQNY,154.244628,2,77.122314,937.2,1,solanum tuberosum,1,{'KDYAPQVYJXUQNY-NCUIXIJTSA-N'}
solanum tuberosum,DSOFJFHIQQEFSK,154.2445,2,77.12225,742.0,0,solanum tuberosum,1,{'DSOFJFHIQQEFSK-XVNCUXIASA-M'}
solanum tuberosum,ZRLAOEYZSKXGSL,154.2444,2,77.1222,747.0,1,solanum tuberosum,1,{'ZRLAOEYZSKXGSL-RZRNQMRLSA-N'}
solanum tuberosum,QUZHZFAQJATMCA,154.24426,2,77.12213,775.1,1,solanum tuberosum,0,{'QUZHZFAQJATMCA-QAZQWDDOSA-N'}
solanum tuberosum,QVTORZSLDIMFQS,150.48095999999998,3,50.16032,209.17,0,solanum tuberosum,0,"{'QVTORZSLDIMFQS-NSCUHMNNSA-M', 'QVTORZSLDIMFQS-IHWYPQMZSA-M'}"
solanum tuberosum,LQUHZVLTTWMBTO,149.5764555,5,29.9152911,298.5,0,solanum tuberosum,0,"{'LQUHZVLTTWMBTO-UPHRSURJSA-N', 'LQUHZVLTTWMBTO-UPHRSURJSA-M'}"
solanum tuberosum,FIWQKOIUXFENIV,148.59702,1,148.59702,138.3,0,solanum tuberosum,0,{'FIWQKOIUXFENIV-UHFFFAOYSA-N'}
solanum tuberosum,GYJUUWJKEUIYPF,148.59702,1,148.59702,162.3,0,solanum tuberosum,0,{'GYJUUWJKEUIYPF-GGWOSOGESA-N'}
solanum tuberosum,VUJONJHZKSZFSA,148.597,1,148.597,262.4,0,solanum tuberosum,0,{'VUJONJHZKSZFSA-UHFFFAOYSA-N'}
solanum tuberosum,RRGUMJYEQDVBFP,148.59698,1,148.59698,110.2,0,solanum tuberosum,0,{'RRGUMJYEQDVBFP-UHFFFAOYSA-N'}
solanum tuberosum,XXKFQTJOJZELMD,146.75494,2,73.37747,778.0,0,solanum tuberosum,0,{'XXKFQTJOJZELMD-JICBSJGISA-N'}
solanum tuberosum,QEFRNWWLZKMPFJ,145.10924500000002,3,48.369748333333334,165.21,1,solanum tuberosum,0,"{'QEFRNWWLZKMPFJ-MFXDVPHUSA-N', 'QEFRNWWLZKMPFJ-ZXPFJRLXSA-N'}"
solanum tuberosum,GACSIVHAIFQKTC,144.631105,5,28.926221,198.13,0,solanum tuberosum,0,"{'GACSIVHAIFQKTC-OWOJBTEDSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-N', 'GACSIVHAIFQKTC-OWOJBTEDSA-N'}"
solanum tuberosum,KBVWPCXFPMMRFY,143.30696,1,143.30696,180.16,0,solanum tuberosum,0,{'KBVWPCXFPMMRFY-UHFFFAOYSA-N'}
solanum tuberosum,RWKJTIHNYSIIHW,136.7260043,6,22.787667383333336,309.4,0,solanum tuberosum,0,"{'RWKJTIHNYSIIHW-MEBVTJQTSA-M', 'RWKJTIHNYSIIHW-MEBVTJQTSA-N'}"
solanum tuberosum,NKBSFRFTBUHMJF,136.2282683,2,68.11413415,189.1,0,solanum tuberosum,0,{'NKBSFRFTBUHMJF-UHFFFAOYSA-M'}
solanum tuberosum,AUKMHZZVLPQAOX,135.68233,1,135.68233,375.4,0,solanum tuberosum,0,{'AUKMHZZVLPQAOX-CDNFTCFOSA-K'}
solanum tuberosum,SXDXRJZUAJBNFL,134.822276,3,44.94075866666667,325.3,0,solanum tuberosum,0,"{'SXDXRJZUAJBNFL-XKSSXDPKSA-N', 'SXDXRJZUAJBNFL-XKSSXDPKSA-M'}"
solanum tuberosum,SZCBXWMUOPQSOX,133.25704814,6,22.20950802333333,600.9,0,solanum tuberosum,0,"{'SZCBXWMUOPQSOX-WVJDLNGLSA-N', 'SZCBXWMUOPQSOX-NLNQYMAJSA-N'}"
solanum tuberosum,JGUNZIWGNMQSBM,131.8559934,5,26.37119868,312.4,0,solanum tuberosum,0,"{'JGUNZIWGNMQSBM-UINYOVNOSA-M', 'JGUNZIWGNMQSBM-UINYOVNOSA-N'}"
solanum tuberosum,WFPZSXYXPSUOPY,129.762463,8,16.220307875,589.3,0,solanum tuberosum,0,"{'WFPZSXYXPSUOPY-ROYWQJLOSA-L', 'WFPZSXYXPSUOPY-ROYWQJLOSA-N', 'WFPZSXYXPSUOPY-RYRBFGMPSA-N'}"
solanum tuberosum,YAAGNRWEJSZFLV,128.006878,2,64.003439,304.25,0,solanum tuberosum,0,{'YAAGNRWEJSZFLV-ZDUSSCGKSA-N'}
solanum tuberosum,ZGLXUQQMLLIKAN,126.30702,1,126.30702,398.4,0,solanum tuberosum,0,{'ZGLXUQQMLLIKAN-SVIJTADQSA-N'}
solanum tuberosum,QHWZTVCCBMIIKE,124.55052,7,17.79293142857143,385.14,0,solanum tuberosum,0,"{'QHWZTVCCBMIIKE-SHYZEUOFSA-K', 'QHWZTVCCBMIIKE-SHYZEUOFSA-N'}"
solanum tuberosum,XQYALQVLCNHCFT,123.9481281,5,24.78962562,402.36,0,solanum tuberosum,0,"{'XQYALQVLCNHCFT-CBAPKCEASA-N', 'XQYALQVLCNHCFT-CBAPKCEASA-K'}"
solanum tuberosum,AQIVLFLYHYFRKU,123.92877,2,61.964385,363.22,0,solanum tuberosum,0,"{'AQIVLFLYHYFRKU-VPENINKCSA-L', 'AQIVLFLYHYFRKU-VPENINKCSA-N'}"
