,average,experiment,inchi key,inchi_keys,mass,no_reactions,plant,sum,sum_class
spinacia oleracea,-24.780453333333334,0.0,QGNZSCRNMXQWNR,"{'QGNZSCRNMXQWNR-MGYZEILKSA-N', 'QGNZSCRNMXQWNR-IAZOVDBXSA-L'}",534.26,3.0,spinacia oleracea,-74.34136,0.0
spinacia oleracea,1.8749999999999998,0.0,ZWUKRGPVMMTMAF,{'ZWUKRGPVMMTMAF-UHFFFAOYSA-O'},527.4,2.0,spinacia oleracea,3.7499999999999996,1.0
spinacia oleracea,-4.6441052,0.0,NIOYUNMRJMEDGI,{'NIOYUNMRJMEDGI-UHFFFAOYSA-N'},240.42,2.0,spinacia oleracea,-9.2882104,0.0
spinacia oleracea,6.0532615,0.0,KCPMACXZAITQAX,"{'KCPMACXZAITQAX-UUOKFMHZSA-H', 'KCPMACXZAITQAX-UUOKFMHZSA-N'}",683.14,2.0,spinacia oleracea,12.106523,1.0
spinacia oleracea,-5.48854,0.0,FVWJYYTZTCVBKE,{'FVWJYYTZTCVBKE-ROUWMTJPSA-N'},442.7,2.0,spinacia oleracea,-10.97708,0.0
spinacia oleracea,-107.81003,1.0,RWQNBRDOKXIBIV,{'RWQNBRDOKXIBIV-UHFFFAOYSA-N'},126.11,1.0,spinacia oleracea,-107.81003,0.0
spinacia oleracea,3.251875,0.0,JPXZQMKKFWMMGK,{'JPXZQMKKFWMMGK-KQYNXXCUSA-N'},428.19,16.0,spinacia oleracea,52.029999999999994,1.0
spinacia oleracea,-12.505905,0.0,XMBWDFGMSWQBCA,{'XMBWDFGMSWQBCA-UHFFFAOYSA-M'},126.904,1.0,spinacia oleracea,-12.505905,0.0
spinacia oleracea,-0.7948242272727273,0.0,KTVPXOYAKDPRHY,"{'KTVPXOYAKDPRHY-SOOFDHNKSA-N', 'KTVPXOYAKDPRHY-ZRMNMSDTSA-L'}",230.11,11.0,spinacia oleracea,-8.7430665,0.0
spinacia oleracea,-15.998125725555555,0.0,UQBOJOOOTLPNST,{'UQBOJOOOTLPNST-UHFFFAOYSA-N'},87.08,9.0,spinacia oleracea,-143.98313153000004,0.0
spinacia oleracea,0.28,0.0,WPOCIZJTELRQMF,{'WPOCIZJTELRQMF-UJHHCITNSA-N'},286.4,2.0,spinacia oleracea,0.56,1.0
spinacia oleracea,-7.823569999999997,0.0,JCAVDWHQNFTFBW,{'JCAVDWHQNFTFBW-XRNRSJMDSA-N'},286.5,2.0,spinacia oleracea,-15.647139999999993,0.0
spinacia oleracea,-3.648485000000001,0.0,TUJQVRFWMWRMIO,{'TUJQVRFWMWRMIO-XRNRSJMDSA-N'},288.5,2.0,spinacia oleracea,-7.296970000000002,0.0
spinacia oleracea,19.77261352,0.0,MQACSUXWIYYZAK,{'MQACSUXWIYYZAK-UTNXWDCOSA-J'},1043.9,5.0,spinacia oleracea,98.86306760000001,1.0
spinacia oleracea,14.4,0.0,OYTRJEKRRFSKHF,{'OYTRJEKRRFSKHF-IIPHORNXSA-N'},327.4,1.0,spinacia oleracea,14.4,1.0
spinacia oleracea,-6.6829834,0.0,XUSRQFSIUJWCKT,{'XUSRQFSIUJWCKT-UPHRSURJSA-N'},284.5,1.0,spinacia oleracea,-6.6829834,0.0
spinacia oleracea,-6.85677975,0.0,YIVWQNVQRXFZJB,"{'YIVWQNVQRXFZJB-UHFFFAOYSA-N', 'YIVWQNVQRXFZJB-UHFFFAOYSA-L'}",220.18,4.0,spinacia oleracea,-27.427119000000005,0.0
spinacia oleracea,5.009576575,0.0,GXANMBISFKBPEX,{'GXANMBISFKBPEX-ARJAWSKDSA-N'},98.14,4.0,spinacia oleracea,20.0383063,1.0
spinacia oleracea,-26.32,0.0,JNUUNUQHXIOFDA,{'JNUUNUQHXIOFDA-JGKLHWIESA-N'},336.5,1.0,spinacia oleracea,-26.32,0.0
spinacia oleracea,-7.219139975,0.0,NBCCUIHOHUKBMK,"{'NBCCUIHOHUKBMK-ZDDAFBBHSA-J', 'NBCCUIHOHUKBMK-ZDDAFBBHSA-N'}",1028,4.0,spinacia oleracea,-28.876559899999997,0.0
spinacia oleracea,-4.3599854,0.0,VVPCVZFMTFYBFJ,{'VVPCVZFMTFYBFJ-KXSUPTTBSA-N'},534.9,1.0,spinacia oleracea,-4.3599854,0.0
spinacia oleracea,-6.576764,0.0,YTFTXKBJICNYCV,{'YTFTXKBJICNYCV-PXBBAZSNSA-N'},398.7,2.0,spinacia oleracea,-13.153528,0.0
spinacia oleracea,9.8,0.0,UORVCLMRJXCDCP,{'UORVCLMRJXCDCP-UHFFFAOYSA-N'},70.05,1.0,spinacia oleracea,9.8,1.0
spinacia oleracea,-6.6828613,0.0,LUUFSCNUZAYHAT,{'LUUFSCNUZAYHAT-UHFFFAOYSA-N'},286.5,1.0,spinacia oleracea,-6.6828613,0.0
spinacia oleracea,-31.101173366250002,0.0,NNLZBVFSCVTSLA,{'NNLZBVFSCVTSLA-HXUQBWEZSA-M'},237.18,4.0,spinacia oleracea,-124.404693465,0.0
spinacia oleracea,5.028063675,1.0,DCXYFEDJOCDNAF,{'DCXYFEDJOCDNAF-REOHCLBHSA-N'},132.12,4.0,spinacia oleracea,20.1122547,1.0
spinacia oleracea,-0.28,0.0,PXGPLTODNUVGFL,{'PXGPLTODNUVGFL-YNNPMVKQSA-N'},354.5,1.0,spinacia oleracea,-0.28,0.0
spinacia oleracea,39.8717495,0.0,NPVHJKAUUOKWIM,{'NPVHJKAUUOKWIM-GIDGLZBFSA-J'},645,2.0,spinacia oleracea,79.743499,1.0
spinacia oleracea,-6.5516663,0.0,QBZWPZHDUZGTLS,{'QBZWPZHDUZGTLS-IIDMIUPYSA-N'},652.7,1.0,spinacia oleracea,-6.5516663,0.0
spinacia oleracea,-11.337128,0.0,KGLCZTRXNNGESL,{'KGLCZTRXNNGESL-WFTYEQLWSA-M'},141.0,1.0,spinacia oleracea,-11.337128,0.0
spinacia oleracea,-10.66,0.0,KRIFZIRXAAITHR,{'KRIFZIRXAAITHR-KWFBMMABSA-N'},1106.1,1.0,spinacia oleracea,-10.66,0.0
spinacia oleracea,-55.4865012,0.0,LVPGCTXCBGXZHO,{'LVPGCTXCBGXZHO-ZWIJEDICSA-M'},327.3,3.0,spinacia oleracea,-166.4595036,0.0
spinacia oleracea,0.25650024,0.0,GRHWFPUCRVCMRY,{'GRHWFPUCRVCMRY-TXFIJWAUSA-N'},166.22,2.0,spinacia oleracea,0.51300048,1.0
spinacia oleracea,13.243179430000001,0.0,GJEZZQVPWMCGSB,{'GJEZZQVPWMCGSB-BJDJZHNGSA-L'},689.6,2.0,spinacia oleracea,26.486358860000003,1.0
spinacia oleracea,15.92003,0.0,RJFAYQIBOAGBLC,{'RJFAYQIBOAGBLC-BYPYZUCNSA-N'},196.12,1.0,spinacia oleracea,15.92003,1.0
spinacia oleracea,-0.3458557,0.0,QRNIDVBVORPNBX,{'QRNIDVBVORPNBX-YYZQHOFDSA-O'},1344.2,1.0,spinacia oleracea,-0.3458557,0.0
spinacia oleracea,-30.84334243,0.0,CRDAMVZIKSXKFV,{'CRDAMVZIKSXKFV-YFVJMOTDSA-N'},222.37,4.0,spinacia oleracea,-123.37336972,0.0
spinacia oleracea,81.78473,0.0,OYONPFUYHNGECE,{'OYONPFUYHNGECE-CQYSPVIFSA-N'},442.7,1.0,spinacia oleracea,81.78473,1.0
spinacia oleracea,0.17291259742200002,0.0,LMJXQDNIBLCFED,{'LMJXQDNIBLCFED-XPOHUVJOSA-N'},892.774,2.0,spinacia oleracea,0.34582519484400004,1.0
spinacia oleracea,-19.442963400000004,0.0,BOTWFXYSPFMFNR,{'BOTWFXYSPFMFNR-PYDDKJGSSA-N'},296.5,4.0,spinacia oleracea,-77.7718536,0.0
spinacia oleracea,35.1643356,0.0,RNXNMMDMLFJCKP,{'RNXNMMDMLFJCKP-YEFHWUCQSA-N'},395.5,2.0,spinacia oleracea,70.3286712,1.0
spinacia oleracea,-85.034775,0.0,DNDNWOWHUWNBCK,{'DNDNWOWHUWNBCK-NMIPTCLMSA-M'},447.5,1.0,spinacia oleracea,-85.034775,0.0
spinacia oleracea,-4.484662361111111,0.0,BVKZGUZCCUSVTD,"{'BVKZGUZCCUSVTD-UHFFFAOYSA-N', 'BVKZGUZCCUSVTD-UHFFFAOYSA-M', 'BVKZGUZCCUSVTD-UHFFFAOYSA-L'}",62.025,18.0,spinacia oleracea,-80.72392249999999,0.0
spinacia oleracea,3.814999999995905e-05,0.0,GFJKJLHWWZXDAU,{'GFJKJLHWWZXDAU-KXFGNQBASA-L'},450.5,2.0,spinacia oleracea,7.62999999999181e-05,1.0
spinacia oleracea,82.52182,0.0,CWLVBFJCJXHUCF,{'CWLVBFJCJXHUCF-RNPYNJAESA-N'},218.38,1.0,spinacia oleracea,82.52182,1.0
spinacia oleracea,113.54889,0.0,QONOHPMEMVHOPP,{'QONOHPMEMVHOPP-UAKXSSHOSA-L'},337.18,1.0,spinacia oleracea,113.54889,1.0
spinacia oleracea,-11.315277,0.0,RODBXVVNKJCWQR,{'RODBXVVNKJCWQR-GSQAGGHASA-M'},429.7,1.0,spinacia oleracea,-11.315277,0.0
spinacia oleracea,0.0,0.0,SVOZVFTXNDIEBH,{'SVOZVFTXNDIEBH-NWALNABHSA-L'},338.27,1.0,spinacia oleracea,0.0,0.0
spinacia oleracea,-8.0336432,0.0,GNISQJGXJIDKDJ,"{'GNISQJGXJIDKDJ-YFKPBYRVSA-N', 'GNISQJGXJIDKDJ-YFKPBYRVSA-M'}",218.18,5.0,spinacia oleracea,-40.168216,0.0
spinacia oleracea,-12.063522,0.0,LSASFXRIJLRCGG,{'LSASFXRIJLRCGG-DCMFLLSESA-N'},510.9,1.0,spinacia oleracea,-12.063522,0.0
spinacia oleracea,-6.342489875,0.0,KCEGBPIYGIWCDH,"{'KCEGBPIYGIWCDH-UHFFFAOYSA-N', 'KCEGBPIYGIWCDH-UHFFFAOYSA-O'}",189.28,4.0,spinacia oleracea,-25.3699595,0.0
spinacia oleracea,-3.1764526,0.0,ZONYXWQDUYMKFB,{'ZONYXWQDUYMKFB-HNNXBMFYSA-N'},224.25,1.0,spinacia oleracea,-3.1764526,0.0
spinacia oleracea,11.23,0.0,YUDIFBNYJUUXNK,{'YUDIFBNYJUUXNK-CHQVSXKGSA-N'},2286.4,1.0,spinacia oleracea,11.23,1.0
spinacia oleracea,-1.6184406499999997,1.0,RBNPOMFGQQGHHO,"{'RBNPOMFGQQGHHO-UWTATZPHSA-M', 'RBNPOMFGQQGHHO-UWTATZPHSA-N'}",105.07,10.0,spinacia oleracea,-16.184406499999998,0.0
spinacia oleracea,1.839996325,1.0,MUPFEKGTMRGPLJ,{'MUPFEKGTMRGPLJ-ZQSKZDJDSA-N'},504.4,4.0,spinacia oleracea,7.3599853,1.0
spinacia oleracea,83.594666,0.0,YCZQDKIUGZGCAN,{'YCZQDKIUGZGCAN-REJZWNMHSA-N'},430.7,1.0,spinacia oleracea,83.594666,1.0
spinacia oleracea,2.767212,0.0,PROPHBCDMQAJMH,{'PROPHBCDMQAJMH-HSJXTSEBSA-M'},603.0,1.0,spinacia oleracea,2.767212,1.0
spinacia oleracea,-3.5100000000000002,0.0,YFXWTVLDSKSYLW,{'YFXWTVLDSKSYLW-NSCUHMNNSA-N'},210.18,2.0,spinacia oleracea,-7.0200000000000005,0.0
spinacia oleracea,51.483623307692305,0.0,CWYNVVGOOAEACU,{'CWYNVVGOOAEACU-UHFFFAOYSA-N'},55.84,13.0,spinacia oleracea,669.287103,1.0
spinacia oleracea,13.043333333333333,0.0,KIHXTOVLSZRTHJ,{'KIHXTOVLSZRTHJ-ALCCZGGFSA-M'},211.28,3.0,spinacia oleracea,39.13,1.0
spinacia oleracea,0.46300125,0.0,KRSCQOPJLNSQDL,{'KRSCQOPJLNSQDL-AMGKYWFPSA-N'},332.4,1.0,spinacia oleracea,0.46300125,1.0
spinacia oleracea,20.640007,0.0,FGYKUFVNYVMTAM,{'FGYKUFVNYVMTAM-WAZJVIJMSA-N'},410.6,1.0,spinacia oleracea,20.640007,1.0
spinacia oleracea,75.7124611,0.0,CSCPPACGZOOCGX,{'CSCPPACGZOOCGX-UHFFFAOYSA-N'},58.08,3.0,spinacia oleracea,227.1373833,1.0
spinacia oleracea,-23.927794566666666,0.0,YYGNTYWPHWGJRM,{'YYGNTYWPHWGJRM-AAJYLUCBSA-N'},410.7,3.0,spinacia oleracea,-71.7833837,0.0
spinacia oleracea,8.6653745,0.0,PLVDZVRDRCLHQP,{'PLVDZVRDRCLHQP-VJXVFPJBSA-N'},434.4,2.0,spinacia oleracea,17.330749,1.0
spinacia oleracea,-2.40260084,0.0,UIUJIQZEACWQSV,"{'UIUJIQZEACWQSV-UHFFFAOYSA-N', 'UIUJIQZEACWQSV-UHFFFAOYSA-M'}",102.09,7.0,spinacia oleracea,-16.81820588,0.0
spinacia oleracea,61.2175968,0.0,YECLLIMZHNYFCK,"{'YECLLIMZHNYFCK-JHGVXFQISA-N', 'YECLLIMZHNYFCK-RRNJGNTNSA-J'}",1025.9,5.0,spinacia oleracea,306.087984,1.0
spinacia oleracea,13.76,0.0,GQYBCIHRWMPOOF,{'GQYBCIHRWMPOOF-YVMONPNESA-N'},180.16,1.0,spinacia oleracea,13.76,1.0
spinacia oleracea,-7.598877,0.0,ZTVZLYBCZNMWCF,{'ZTVZLYBCZNMWCF-WDSKDSINSA-N'},268.4,1.0,spinacia oleracea,-7.598877,0.0
spinacia oleracea,-5.48854,0.0,DWEXIFLNCXYYAA,{'DWEXIFLNCXYYAA-AQTSNUJDSA-N'},430.7,2.0,spinacia oleracea,-10.97708,0.0
spinacia oleracea,-11.985199,0.0,GLCDBDRQLZKKOJ,{'GLCDBDRQLZKKOJ-LJAIZBFVSA-M'},443.7,1.0,spinacia oleracea,-11.985199,0.0
spinacia oleracea,81.784775,0.0,PREUOUJFXMCMSJ,{'PREUOUJFXMCMSJ-TXFIJWAUSA-N'},170.25,1.0,spinacia oleracea,81.784775,1.0
spinacia oleracea,0.6605223333333331,0.0,KMIJRKZNTFVLAI,{'KMIJRKZNTFVLAI-YONICNLVSA-N'},726.643,3.0,spinacia oleracea,1.9815669999999992,1.0
spinacia oleracea,-31.690009999999997,0.0,LSZJAIFORSLKOY,"{'LSZJAIFORSLKOY-PACUACIMSA-N', 'LSZJAIFORSLKOY-KPVVEWMUSA-N'}",416.7,3.0,spinacia oleracea,-95.07002999999999,0.0
spinacia oleracea,0.0,0.0,HDVRLUFGYQYLFJ,{'HDVRLUFGYQYLFJ-UHFFFAOYSA-N'},140.14,2.0,spinacia oleracea,0.0,0.0
spinacia oleracea,-39.38642883333333,0.0,XKQZIXVJVUPORE,{'XKQZIXVJVUPORE-RPDRRWSUSA-N'},276.25,3.0,spinacia oleracea,-118.15928650000001,0.0
spinacia oleracea,39.681114,0.0,MYILHSJZODALKH,{'MYILHSJZODALKH-LURJTMIESA-M'},295.29,1.0,spinacia oleracea,39.681114,1.0
spinacia oleracea,5.6799927,0.0,XZEUYTKSAYNYPK,{'XZEUYTKSAYNYPK-WXPWFURYSA-N'},412.7,1.0,spinacia oleracea,5.6799927,1.0
spinacia oleracea,0.19685400000000008,1.0,SBLKVIQSIHEQOF,{'SBLKVIQSIHEQOF-UPHRSURJSA-L'},310.4,2.0,spinacia oleracea,0.39370800000000017,1.0
spinacia oleracea,-74.3127636,0.0,MDSIZRKJVDMQOQ,"{'MDSIZRKJVDMQOQ-GORDUTHDSA-K', 'MDSIZRKJVDMQOQ-GORDUTHDSA-N'}",259.07,6.0,spinacia oleracea,-445.8765816,0.0
spinacia oleracea,-10.470748685714286,0.0,MIEILDYWGANZNH,"{'MIEILDYWGANZNH-DSQUFTABSA-N', 'MIEILDYWGANZNH-DSQUFTABSA-M'}",226.21,7.0,spinacia oleracea,-73.2952408,0.0
spinacia oleracea,-13.210694492307692,0.0,GBXZVJQQDAJGSO,"{'GBXZVJQQDAJGSO-ZKWXKOEWSA-N', 'GBXZVJQQDAJGSO-NBXNMEGSSA-J'}",939.7,13.0,spinacia oleracea,-171.7390284,0.0
spinacia oleracea,-0.19,0.0,ATTJZXQHBIJXLV,{'ATTJZXQHBIJXLV-HOANLSIUSA-N'},979.8,1.0,spinacia oleracea,-0.19,0.0
spinacia oleracea,73.37747,0.0,XXKFQTJOJZELMD,{'XXKFQTJOJZELMD-JICBSJGISA-N'},778.0,2.0,spinacia oleracea,146.75494,1.0
spinacia oleracea,195.6821875,0.0,QGJZLNKBHJESQX,{'QGJZLNKBHJESQX-FZFNOLFKSA-M'},455.7,2.0,spinacia oleracea,391.364375,1.0
spinacia oleracea,-5.92,0.0,JDEPVTUUCBFJIW,{'JDEPVTUUCBFJIW-VALPFLJOSA-N'},1054,1.0,spinacia oleracea,-5.92,0.0
spinacia oleracea,45.012,1.0,AEMOLEFTQBMNLQ,"{'AEMOLEFTQBMNLQ-AQKNRBDQSA-N', 'AEMOLEFTQBMNLQ-YMDCURPLSA-N'}",194.14,5.0,spinacia oleracea,225.06,1.0
spinacia oleracea,11.084141,0.0,DODDBCGMRAFLEB,"{'DODDBCGMRAFLEB-UHFFFAOYSA-R', 'DODDBCGMRAFLEB-UHFFFAOYSA-N'}",202.34,2.0,spinacia oleracea,22.168282,1.0
spinacia oleracea,62.74994,0.0,FYYDCJDEFSYVOY,{'FYYDCJDEFSYVOY-WENURHBKSA-N'},382.5,1.0,spinacia oleracea,62.74994,1.0
spinacia oleracea,6.294897906666666,0.0,YHRUHBBTQZKMEX,{'YHRUHBBTQZKMEX-YFVJMOTDSA-N'},220.35,3.0,spinacia oleracea,18.884693719999998,1.0
spinacia oleracea,4.44,0.0,CQQGIWJSICOUON,{'CQQGIWJSICOUON-REOHCLBHSA-N'},170.14,1.0,spinacia oleracea,4.44,1.0
spinacia oleracea,4.44,0.0,DVSQFPLMOLPRDU,{'DVSQFPLMOLPRDU-VIPOVNRUSA-N'},973.7,1.0,spinacia oleracea,4.44,1.0
spinacia oleracea,-88.115906,0.0,PLAZTCDQAHEYBI,{'PLAZTCDQAHEYBI-UHFFFAOYSA-N'},137.14,1.0,spinacia oleracea,-88.115906,0.0
spinacia oleracea,-6.16534405,0.0,WBHCYFXEVWJBEE,{'WBHCYFXEVWJBEE-UHFFFAOYSA-N'},304.25,2.0,spinacia oleracea,-12.3306881,0.0
spinacia oleracea,9.751426494999999,0.0,HCZNPUHZYPPINM,{'HCZNPUHZYPPINM-AWEZNQCLSA-M'},287.33,2.0,spinacia oleracea,19.502852989999997,1.0
spinacia oleracea,-47.06918425,0.0,GUAHPAJOXVYFON,{'GUAHPAJOXVYFON-UHFFFAOYSA-N'},187.24,2.0,spinacia oleracea,-94.1383685,0.0
spinacia oleracea,-0.37817383,0.0,FMGSKLZLMKYGDP,{'FMGSKLZLMKYGDP-USOAJAOKSA-N'},288.4,1.0,spinacia oleracea,-0.37817383,0.0
spinacia oleracea,94.96,0.0,XFUXZHQUWPFWPR,{'XFUXZHQUWPFWPR-PCYSVGMOSA-N'},320.5,1.0,spinacia oleracea,94.96,1.0
spinacia oleracea,-5.82,0.0,OMKFKBGZHNJNEX,{'OMKFKBGZHNJNEX-PQBHNYBOSA-N'},1028.0,1.0,spinacia oleracea,-5.82,0.0
spinacia oleracea,-85.03476,0.0,IYBDDRJHJMFFBB,{'IYBDDRJHJMFFBB-JKSUJKDBSA-N'},370.4,1.0,spinacia oleracea,-85.03476,0.0
spinacia oleracea,-97.23181,0.0,LOBOMSGBFMNHBJ,{'LOBOMSGBFMNHBJ-AQJOBQINSA-N'},458.7,1.0,spinacia oleracea,-97.23181,0.0
spinacia oleracea,0.8892515000000003,0.0,KGYNXBHEANIYOS,{'KGYNXBHEANIYOS-FUEUKBNZSA-J'},911.7,2.0,spinacia oleracea,1.7785030000000006,1.0
spinacia oleracea,14.678230000000003,0.0,IWNXUEJVORLSHL,{'IWNXUEJVORLSHL-UHFFFAOYSA-J'},634.47,2.0,spinacia oleracea,29.356460000000006,1.0
spinacia oleracea,-2.84,0.0,NIXOWILDQLNWCW,{'NIXOWILDQLNWCW-UHFFFAOYSA-N'},72.06,1.0,spinacia oleracea,-2.84,0.0
spinacia oleracea,11.9852295,0.0,DBPZYKHQDWKORQ,{'DBPZYKHQDWKORQ-SINUOACOSA-N'},396.6,1.0,spinacia oleracea,11.9852295,1.0
spinacia oleracea,-7.598877,0.0,JPVYNHNXODAKFH,{'JPVYNHNXODAKFH-UHFFFAOYSA-N'},63.55,1.0,spinacia oleracea,-7.598877,0.0
spinacia oleracea,-4.008529599999999,0.0,MFYSYFVPBJMHGN,{'MFYSYFVPBJMHGN-ZPOLXVRWSA-N'},360.4,2.0,spinacia oleracea,-8.017059199999998,0.0
spinacia oleracea,-4.976715,0.0,ZPPQIOUITZSYAO,{'ZPPQIOUITZSYAO-AOBOYTTNSA-M'},579.49,2.0,spinacia oleracea,-9.95343,0.0
spinacia oleracea,-37.72442625,0.0,IQDXAJNQKSIPGB,{'IQDXAJNQKSIPGB-HQSZAHFGSA-N'},290.5,2.0,spinacia oleracea,-75.4488525,0.0
spinacia oleracea,4.3532525,0.0,IEENEQSEOWXDQK,"{'IEENEQSEOWXDQK-DIOAFZBUSA-J', 'IEENEQSEOWXDQK-DIOAFZBUSA-N'}",1013.9,4.0,spinacia oleracea,17.41301,1.0
spinacia oleracea,-17.861109,0.0,UQOJAGBSKPHQOG,{'UQOJAGBSKPHQOG-UHFFFAOYSA-N'},288.25,1.0,spinacia oleracea,-17.861109,0.0
spinacia oleracea,2.3791200000000003,0.0,JCHLKIQZUXYLPW,{'JCHLKIQZUXYLPW-UMMCILCDSA-J'},535.15,2.0,spinacia oleracea,4.758240000000001,1.0
spinacia oleracea,1.8924255,0.0,JXHZTRXZIXRIDX,{'JXHZTRXZIXRIDX-STPBKMPXSA-N'},397.6,1.0,spinacia oleracea,1.8924255,1.0
spinacia oleracea,3.6,0.0,DUAFKXOFBZQTQE,{'DUAFKXOFBZQTQE-XVDJLSDJSA-N'},977.9,3.0,spinacia oleracea,10.8,1.0
spinacia oleracea,45.352478,0.0,QWEGOCJRZOKSOE,{'QWEGOCJRZOKSOE-ADUAKINBSA-M'},534.5,1.0,spinacia oleracea,45.352478,1.0
spinacia oleracea,6.7470493,1.0,NUCLJNSWZCHRKL,"{'NUCLJNSWZCHRKL-UHFFFAOYSA-M', 'NUCLJNSWZCHRKL-UHFFFAOYSA-N'}",175.12,5.0,spinacia oleracea,33.7352465,1.0
spinacia oleracea,-6.8976135,0.0,ZGXCUMDOLQMEFX,{'ZGXCUMDOLQMEFX-GFSZBVRDSA-N'},642.8,1.0,spinacia oleracea,-6.8976135,0.0
spinacia oleracea,24.44856825,0.0,NMUOATVLLQEYHI,"{'NMUOATVLLQEYHI-UHFFFAOYSA-N', 'NMUOATVLLQEYHI-UHFFFAOYSA-L'}",131.09,4.0,spinacia oleracea,97.794273,1.0
spinacia oleracea,8.30963432,0.0,ILEDWLMCKZNDJK,{'ILEDWLMCKZNDJK-UHFFFAOYSA-N'},178.14,5.0,spinacia oleracea,41.5481716,1.0
spinacia oleracea,-4.681162725,0.0,LYBOINSLCFYPDG,{'LYBOINSLCFYPDG-UHFFFAOYSA-M'},287.24,2.0,spinacia oleracea,-9.36232545,0.0
spinacia oleracea,90.46051,0.0,IYIVYYHFHGVWRB,{'IYIVYYHFHGVWRB-VURMDHGXSA-M'},329.5,1.0,spinacia oleracea,90.46051,1.0
spinacia oleracea,-78.26031565999999,0.0,POULHZVOKOAJMA,{'POULHZVOKOAJMA-UHFFFAOYSA-M'},199.31,5.0,spinacia oleracea,-391.3015783,0.0
spinacia oleracea,25.707273333333333,0.0,WSMYBUVBFWDMEC,{'WSMYBUVBFWDMEC-SBPCIGHSSA-N'},749.0,3.0,spinacia oleracea,77.12182,1.0
spinacia oleracea,-42.10533204285714,1.0,AYFVYJQAPQTCCC,"{'AYFVYJQAPQTCCC-GBXIJSLDSA-N', 'AYFVYJQAPQTCCC-HRFVKAFMSA-N'}",119.12,7.0,spinacia oleracea,-294.7373243,0.0
spinacia oleracea,11.96347,0.0,ZWEHNKRNPOVVGH,{'ZWEHNKRNPOVVGH-UHFFFAOYSA-N'},72.11,1.0,spinacia oleracea,11.96347,1.0
spinacia oleracea,-2.03102875,0.0,FCQGJGLSOWZZON,"{'FCQGJGLSOWZZON-UHFFFAOYSA-N', 'FCQGJGLSOWZZON-UHFFFAOYSA-K'}",355.14,4.0,spinacia oleracea,-8.124115,0.0
spinacia oleracea,-0.019981384,0.0,XANYTXLTBWWGAJ,{'XANYTXLTBWWGAJ-QMPIUYLCSA-M'},449.4,1.0,spinacia oleracea,-0.019981384,0.0
spinacia oleracea,-7.5217285,0.0,DNAYVNOVGHZZLH,{'DNAYVNOVGHZZLH-UHFFFAOYSA-L'},380.3,1.0,spinacia oleracea,-7.5217285,0.0
spinacia oleracea,3.07149315,0.0,IFERABFGYYJODC,{'IFERABFGYYJODC-LURJTMIESA-N'},207.29,2.0,spinacia oleracea,6.1429863,1.0
spinacia oleracea,-6.897644,0.0,YUDKHXMQDKVDGU,{'YUDKHXMQDKVDGU-FMOSSLLZSA-L'},548.459,1.0,spinacia oleracea,-6.897644,0.0
spinacia oleracea,-2.7619999999999996,0.0,AUFGTPPARQZWDO,{'AUFGTPPARQZWDO-YUZLPWPTSA-N'},473.4,5.0,spinacia oleracea,-13.809999999999997,0.0
spinacia oleracea,36.195007000000004,0.0,ONQRKEUAIJMULO,{'ONQRKEUAIJMULO-YBXTVTTCSA-N'},426.7,2.0,spinacia oleracea,72.39001400000001,1.0
spinacia oleracea,5.6729965,0.0,GXYLOXCSJFJFKA,{'GXYLOXCSJFJFKA-IOSLPCCCSA-N'},298.32,1.0,spinacia oleracea,5.6729965,1.0
spinacia oleracea,1.105708325,0.0,CNKJPHSEFDPYDB,"{'CNKJPHSEFDPYDB-BOJFXZHGSA-N', 'CNKJPHSEFDPYDB-HSJNEKGZSA-J'}",921.8,4.0,spinacia oleracea,4.422833300000001,1.0
spinacia oleracea,-28.829615233333335,0.0,JPMYFOBNRRGFNO,{'JPMYFOBNRRGFNO-UHFFFAOYSA-N'},284.26,3.0,spinacia oleracea,-86.4888457,0.0
spinacia oleracea,-20.640007,0.0,WJUVWMHFGHNQJZ,{'WJUVWMHFGHNQJZ-RNFPTGGASA-N'},773.2,1.0,spinacia oleracea,-20.640007,0.0
spinacia oleracea,-1.6194305666666666,0.0,UFLHIIWVXFIJGU,{'UFLHIIWVXFIJGU-ARJAWSKDSA-N'},100.16,3.0,spinacia oleracea,-4.8582917000000005,0.0
spinacia oleracea,227.50732,0.0,XXKMKYGWXRCAHF,{'XXKMKYGWXRCAHF-DTIVLPDMSA-O'},1352.4,1.0,spinacia oleracea,227.50732,1.0
spinacia oleracea,-6.25069,0.0,OAIJSZIZWZSQBC,"{'OAIJSZIZWZSQBC-GYZMGTAESA-N', 'OAIJSZIZWZSQBC-BYUNHUQQSA-N'}",536.9,5.0,spinacia oleracea,-31.253449999999994,0.0
spinacia oleracea,-6.551697,0.0,HHDMMUWDSFASNB,{'HHDMMUWDSFASNB-JZYAIQKZSA-N'},337.32,1.0,spinacia oleracea,-6.551697,0.0
spinacia oleracea,-16.3450125,0.0,ODADKLYLWWCHNB,{'ODADKLYLWWCHNB-LDYBVBFYSA-N'},396.6,2.0,spinacia oleracea,-32.690025,0.0
spinacia oleracea,85.22049,0.0,LKQUDAOAMBKKQW,{'LKQUDAOAMBKKQW-UHFFFAOYSA-N'},137.18,1.0,spinacia oleracea,85.22049,1.0
spinacia oleracea,-5.815,0.0,IQNFBGHLIVBNOU,{'IQNFBGHLIVBNOU-QSGBVPJFSA-N'},991.9,2.0,spinacia oleracea,-11.63,0.0
